"results__name","results__domain","results__fullDomain","results__logo","results__links__pricing","results__links__privacyPolicy","results__links__tos","results__links__security","results__links__gdpr","pagination__pageCount","pagination__rangeStart","pagination__rangeEnd","pagination__page","pagination__totalItems","pagination__itemsPerPage","total"
"Mandrill","mandrill.com","https://mandrill.com","https://logo.clearbit.com/mandrill.com?size=36","http://mandrill.com/pricing/","https://mailchimp.com/legal/privacy/","https://mailchimp.com/legal/terms/","http://blog.mandrill.com/security-at-mandrill.html","","","","","","","",""
"Preqin","preqin.com","https://preqin.com","https://logo.clearbit.com/preqin.com?size=36","","https://www.preqin.com/item/privacy-policy/103/1592/","https://www.preqin.com/item/terms-conditions/103/304/","","","","","","","","",""
"Codecademy","codecademy.com","https://codecademy.com","https://logo.clearbit.com/codecademy.com?size=36","https://pro.codecademy.com/offerings/","https://www.codecademy.com/policy","https://www.codecademy.com/terms","https://www.codecademy.com/cybersecurity","","","","","","","",""
"Rightnetworks","rightnetworks.com","https://rightnetworks.com","https://logo.clearbit.com/rightnetworks.com?size=36","https://www.rightnetworks.com/pricing/","https://www.rightnetworks.com/privacy-policy-2/","https://www.rightnetworks.com/terms-conditions/","https://www.rightnetworks.com/blog/security/","","","","","","","",""
"Pardot","pardot.com","https://pardot.com","https://logo.clearbit.com/pardot.com?size=36","https://www.pardot.com/pricing/","https://www.salesforce.com/company/privacy/","pardot.com/legal/prospect-insight-terms-of-service/","https://help.salesforce.com/articleView?id=pardot_admin_data_security.htm&type=0","https://www.salesforce.com/gdpr/pardot/","45","326","350","14","1124","25","1124"
"Intralinks","intralinks.com","https://intralinks.com","https://logo.clearbit.com/intralinks.com?size=36","https://www.intralinks.com/products","https://www.intralinks.com/privacy","https://www.intralinks.com/legal","https://www.intralinks.com/products/security-and-governance","https://www.intralinks.com/products/services-and-support/gdpr","","","","","","",""
"PersistIQ","persistiq.com","https://persistiq.com","https://logo.clearbit.com/persistiq.com?size=36","https://www.persistiq.com/pricing","https://www.persistiq.com/privacy-policy","https://www.persistiq.com/terms-of-service","","","","","","","","",""
"RescueTime","rescuetime.com","https://rescuetime.com","https://logo.clearbit.com/rescuetime.com?size=36","https://www.rescuetime.com/plans","https://www.rescuetime.com/privacy","https://www.rescuetime.com/tos","https://www.rescuetime.com/security","","","","","","","",""
"Teem","teem.com","https://teem.com","https://logo.clearbit.com/teem.com?size=36","https://www.teem.com/pricing/","https://www.teem.com/privacy/","https://www.teem.com/terms/","https://www.teem.com/security/","","","","","","","",""
"Swiftype","swiftype.com","https://swiftype.com","https://logo.clearbit.com/swiftype.com?size=36","https://swiftype.com/pricing","https://swiftype.com/privacy","https://swiftype.com/terms","https://swiftype.com/security","","","","","","","",""
"Appirio","appirio.com","https://appirio.com","https://logo.clearbit.com/appirio.com?size=36","https://appirio.com/cloud-products","https://appirio.com/privacy","https://appirio.com/googleterms","","","","","","","","",""
"Egnyte","egnyte.com","https://egnyte.com","https://logo.clearbit.com/egnyte.com?size=36","https://www.egnyte.com/corp/plans_pricing.html","https://www.egnyte.com/corp/privacy_policy.html","https://www.egnyte.com/corp/terms_of_service.html","https://www.egnyte.com/file-server/security-privacy.html","https://www.egnyte.com/compliance-standards.html","","","","","","",""
"Skift","skift.com","https://skift.com","https://logo.clearbit.com/skift.com?size=36","","https://skift.com/privacy/","https://skift.com/terms/","","https://skift.com/2017/08/09/meeting-planners-sound-off-on-their-biggest-challenges/","","","","","","",""
"Phone.Com","phone.com","https://phone.com","https://logo.clearbit.com/phone.com?size=36","https://www.phone.com/pricing/","https://www.phone.com/privacy-policy/","https://www.phone.com/customer-terms/","https://www.phone.com/security-statement/","","","","","","","",""
"BlazeMeter","blazemeter.com","https://blazemeter.com","https://logo.clearbit.com/blazemeter.com?size=36","https://www.blazemeter.com/pricing","https://www.blazemeter.com/privacy-policy","https://www.blazemeter.com/terms-service","https://www.blazemeter.com/security","","","","","","","",""
"Hubstaff","hubstaff.com","https://hubstaff.com","https://logo.clearbit.com/hubstaff.com?size=36","https://hubstaff.com/pricing","https://hubstaff.com/privacy","https://hubstaff.com/terms","","","","","","","","",""
"Lookback","lookback.io","https://lookback.io","https://logo.clearbit.com/lookback.io?size=36","https://lookback.io/pricing","https://lookback.io/privacy/","https://lookback.io/terms/","https://lookback.io/security/","","","","","","","",""
"Wootric","wootric.com","https://wootric.com","https://logo.clearbit.com/wootric.com?size=36","https://www.wootric.com/pricing/","https://www.wootric.com/company/privacy/","https://www.wootric.com/company/terms-of-service/","https://www.wootric.com/developers/security/","http://help.wootric.com/privacy-and-terms/is-wootric-compliant-with-gdpr","","","","","","",""
"CourseHorse","coursehorse.com","https://coursehorse.com","https://logo.clearbit.com/coursehorse.com?size=36","","https://coursehorse.com/privacypolicy","https://coursehorse.com/termsofuse","","","","","","","","",""
"Board","board.com","https://board.com","https://logo.clearbit.com/board.com?size=36","","https://www.board.com/en/privacy-policy","https://www.board.com/en/legal-notice","","","","","","","","",""
"Lucky Orange","luckyorange.com","https://luckyorange.com","https://logo.clearbit.com/luckyorange.com?size=36","http://luckyorange.com/pricing.php","http://luckyorange.com/privacy.php","http://luckyorange.com/terms.php","https://help.luckyorange.com/article/218-security-overview","","","","","","","",""
"Sage","sage.com","https://sage.com","https://logo.clearbit.com/sage.com?size=36","","http://www.sage.com/au/footer/privacy-policy","http://www.sage.com/au/footer/terms-and-conditions","http://www.sage.com/au/products-and-services/accounting-and-practice-management/handisoft-practice-management-module/handisecurity","http://www.sage.com/au/resources/insights-and-trends/2018/general-data-protection-regulation","","","","","","",""
"Zopim Technologies","zopim.com","https://zopim.com","https://logo.clearbit.com/zopim.com?size=36","https://www.zopim.com/pricing/","https://www.zendesk.com/company/customers-partners/privacy-policy/","https://www.zendesk.com/company/customers-partners/terms-of-use/","https://www.zopim.com/security","","","","","","","",""
"One Inc","oneincsystems.com","https://oneincsystems.com","https://logo.clearbit.com/oneincsystems.com?size=36","","https://www.oneincsystems.com/privacy-policy","https://www.oneincsystems.com/terms-of-use","","","","","","","","",""
"Roadmunk","roadmunk.com","https://roadmunk.com","https://logo.clearbit.com/roadmunk.com?size=36","https://roadmunk.com/pricing","https://roadmunk.com/privacy-policy","https://roadmunk.com/terms-and-conditions","https://roadmunk.com/security","","","","","","","",""
"Infer","infer.com","https://infer.com","https://logo.clearbit.com/infer.com?size=36","","http://ignitetech.com/privacy","https://www.ignitetech.com/terms-service","https://ignitetech.com/solutions/security-compliance/","","","","","","","",""
"Small Improvements","small-improvements.com","https://small-improvements.com","https://logo.clearbit.com/small-improvements.com?size=36","https://www.small-improvements.com/pricing/","https://www.small-improvements.com/privacy/","https://www.small-improvements.com/terms/","https://help.small-improvements.com/hc/en-us/articles/209572929-IT-Security-information","","","","","","","",""
"Chartio","chartio.com","https://chartio.com","https://logo.clearbit.com/chartio.com?size=36","https://chartio.com/product/pricing/","https://chartio.com/about/legal/","https://chartio.com/about/legal/privacy/","https://chartio.com/security/","https://blog.chartio.com/posts/gdpr-statement","","","","","","",""
"Pana","pana.com","https://pana.com","https://logo.clearbit.com/pana.com?size=36","https://pana.com/pricing","http://pana.com/privacy","http://pana.com/terms","","","","","","","","",""
"Airbrake","airbrake.io","https://airbrake.io","https://logo.clearbit.com/airbrake.io?size=36","https://airbrake.io/pricing","https://airbrake.io/privacy","https://airbrake.io/terms","https://airbrake.io/docs/airbrake-faq/security/","https://airbrake.io/docs/airbrake-faq/security/","45","351","375","15","1124","25","1124"
"Youmail","youmail.com","https://youmail.com","https://logo.clearbit.com/youmail.com?size=36","https://www.youmail.com/home/plans","https://www.youmail.com/privacy","https://www.youmail.com/terms","https://directory.youmail.com/directory/news/free-home-security-scam","","","","","","","",""
"Growbots","growbots.com","https://growbots.com","https://logo.clearbit.com/growbots.com?size=36","","https://www.growbots.com/privacy/","https://www.growbots.com/terms-of-service/","","https://www.growbots.com/blog/to-identify-your-perfect-target-audience/","","","","","","",""
"Flydata","flydata.com","https://flydata.com","https://logo.clearbit.com/flydata.com?size=36","https://www.flydata.com/pricing/","https://www.flydata.com/privacy-policy/","https://www.flydata.com/terms-of-use/","https://www.flydata.com/blog/handling-data-security-at-flydata/","","","","","","","",""
"Cloudhq","cloudhq.net","https://cloudhq.net","https://logo.clearbit.com/cloudhq.net?size=36","https://www.cloudhq.net/google_apps/pricing","https://www.cloudhq.net/privacy?homepage_type=google_apps","https://www.cloudhq.net/terms?homepage_type=google_apps","https://www.cloudhq.net/security?homepage_type=google_apps","","","","","","","",""
"Appfluence","appfluence.com","https://appfluence.com","https://logo.clearbit.com/appfluence.com?size=36","https://appfluence.com/pricing/","https://appfluence.com/privacy/","https://appfluence.com/eula/","https://appfluence.com/wp-content/themes/pm-rebrand/img/doc/external_security.pdf","","","","","","","",""
"Diligent Board Member Services","diligent.com","https://diligent.com","https://logo.clearbit.com/diligent.com?size=36","https://diligent.com/the-price-of-convenience","https://diligent.com/en-gb/privacy/","https://diligent.com/en-gb/terms-of-use/","","https://diligent.com/wp-content/uploads/2017/11/WP0032_US_The-GDPR-Checklist-for-Directors.pdf","","","","","","",""
"Qualtrics","qualtrics.com","https://qualtrics.com","https://logo.clearbit.com/qualtrics.com?size=36","https://www.qualtrics.com/support/research-resources/pricing-surveys/","https://www.qualtrics.com/privacy-statement/","https://www.qualtrics.com/terms-of-service/","https://www.qualtrics.com/security-statement/","https://www.qualtrics.com/uk/platform/gdpr/","","","","","","",""
"Scripted","scripted.com","https://scripted.com","https://logo.clearbit.com/scripted.com?size=36","https://www.scripted.com/pricing-by-format","https://www.scripted.com/privacy","https://www.scripted.com/terms","https://www.scripted.com/writing-samples/top-5-skills-for-it-security-specialist","","","","","","","",""
"Eset","eset.com","https://eset.com","https://logo.clearbit.com/eset.com?size=36","https://www.eset.com/int/home/for-windows/","https://www.eset.com/int/privacy/","https://www.eset.com/int/legal-information/","https://www.eset.com/int/business/it-security-services/","https://www.eset.com/uk/gdpr/solutions/","","","","","","",""
"Chartbeat","chartbeat.com","https://chartbeat.com","https://logo.clearbit.com/chartbeat.com?size=36","","https://chartbeat.com/privacy/","https://chartbeat.com/terms/","","","","","","","","",""
"Pilot Fiber","pilotfiber.com","https://pilotfiber.com","https://logo.clearbit.com/pilotfiber.com?size=36","https://www.pilotfiber.com/product/","https://pilotfiber.com/legal/privacy/","https://pilotfiber.com/legal/tos","https://blog.pilotfiber.com/truly-secure-networks-run-on-fiber","","","","","","","",""
"Blinksale","blinksale.com","https://blinksale.com","https://logo.clearbit.com/blinksale.com?size=36","","https://www.blinksale.com/privacy/","https://www.blinksale.com/tos/","https://www.blinksale.com/security/","","","","","","","",""
"Datto","datto.com","https://datto.com","https://logo.clearbit.com/datto.com?size=36","https://www.datto.com/resources/pricing-made-mspeasy","https://www.datto.com/privacy-policy","https://www.datto.com/terms-of-use","https://www.datto.com/events/cybersecurity-summit-feb-2018","https://www.datto.com/gdpr","","","","","","",""
"ProSoft","prosoft-technology.com","https://prosoft-technology.com","https://logo.clearbit.com/prosoft-technology.com?size=36","","","https://www.prosoft-technology.com/ProSoft-Technology-Legal-Terms-and-Conditions","","","","","","","","",""
"Maker'S Row","makersrow.com","https://makersrow.com","https://logo.clearbit.com/makersrow.com?size=36","https://makersrow.com/plans","https://makersrow.com/privacy","https://makersrow.com/terms","https://admin.makersrow.com/blog/tag/security/","","","","","","","",""
